isbn13,title,description,author
9788901280783,프리 웨이 - 너를 어디든 데려가줄 자유로운 삶의 방식,"‘좋아하는 일로 행복하게 일한다.’ 모두가 꿈꾸는 이 한 문장으로 많은 이에게 영감을 주는 자기계발 크리에이터 드로우앤드류가 2년 만에 신간 『프리 웨이』를 출간했다. 전작에서 자신만의 일을 찾기까지의 이야기를 담았다면, 이번 책에서는 안전한 선택 대신 무모한 도전을 거듭하며 자신이 원하는 ‘자유로운 삶’에 도달할 수 있었던 방법을 소개한다.",드로우앤드류 (지은이)
9791169518536,괜찮은 오늘을 기록하고 싶어서 - 나를 채우는 매일의 기록 습관,"쓰는 사람 ‘빵이’의 기록에 관한 이야기를 담았다. 100권이 넘는 노트에 ‘나의 오늘’을 글, 그림, 사진 등 다양한 형태로 기록해오고 있는 빵이 만의 기록하는 법과 기록을 계속하는 법에 대한 노하우를 공개한다. 더불어 저자가 만든 다양한 템플릿이 함께 수록되어 있어 직접 기록해보는 경험도 제공한다.",차에셀(빵이) (지은이)
9791140708772,몰입의 기술 - 무의미한 소음과 자극에 맞서는 강력한 도구,40만 구독자가 인정한 공부법 유튜버 이윤규 변호사가 우리를 산만하게 만드는 상황과 환경 속에서도 바로 집중하고 몰입에 이르는 방법을 알려준다. 방대한 이론과 연구를 토대로 누구나 따라 할 수 있고 성과를 낼 수 있는 ‘몰입 설계법’을 담았다.,이윤규 (지은이)
9791158512859,나는 나의 스무 살을 가장 존중한다,"이하영 원장이 인생의 숱한 고비를 넘기며, 오늘의 부와 행복을 펼치기까지의 과정을 담고 있다. 지금의 성공은 이미 스무 살에 상상하고 생각해왔던 것으로, ‘내 미래에 대한 확신이 꿈을 현실로 만든다’는 메시지를 담고 있다.",이하영 (지은이)
9788934965145,커넥팅 - 일의 길을 찾는 당신을 위한 커리어 포트폴리오 전략,천만 직장인의 멘토 신수정의 커리어 교과서. 일과 삶의 의미를 다시 찾게 해주는 냉철한 통찰과 따뜻한 조언. ‘커리어 포트폴리오’로 커넥팅하라!,신수정 (지은이)
9791198340924,에디토리얼 씽킹 - 모든 것이 다 있는 시대의 창조적 사고법,"흩어져 있는 것들에 질서를 부여하고 잡음 속에서 의미를 찾아내는 직무, 에디터의 사고법을 통찰한 책 『에디토리얼 씽킹』은 편집의 프로세스를 수집, 연상, 범주화, 프레임, 컨셉 등 12가지 키워드로 정렬하여 또렷한 초점으로 보여준다.",최혜진 (지은이)
9791197831744,창조적 행위 : 존재의 방식,"예술가의 길을 누구라도 접근할 수 있는 것으로 제시하기 위한 아름답고도 관대한 탐구의 과정이다. 루빈은 평생의 지혜를 빛나는 글로 증류해냄으로써, 우리 모두에게 기쁨과 초월의 순간을 창조할 힘을 부여한다.","릭 루빈 (지은이), 정지현 (옮긴이)"
9791192625577,최적의 공부 뇌 - 평범한 뇌도 탁월하게 만드는 두뇌 개조 프로젝트,"저자는 바로 ‘해마’ 연구의 대가라 불리는 세계적인 뇌과학자 이케가야 유지이다. 그는 “공부에는 왕도가 없다”라는 말에 반기를 들며, 뇌의 특성을 이해하고 활용하면 누구든 성적을 상위권으로 끌어올릴 수 있다고 말한다.","이케가야 유지 (지은이), 하현성 (옮긴이)"
9788960868434,혼자 있는 시간의 힘 - 기대를 현실로 바꾸는,'잡담이 능력이다'의 저자 사이토 다카시의 책. 이 책은 대학 입시에 실패했던 18살부터 30대 초반까지 십여년 동안 혼자 있는 시간을 가지며 앞으로 나아갈 힘을 길렀던 저자의 경험을 바탕으로 앞으로 나아가기 위해서는 혼자 있는 시간이 필요하다는 내용을 담고 있다.,"사이토 다카시 (지은이), 장은주 (옮긴이)"
9791197889196,합격 공식 - ‘혼공’ 마스터 하은이의 3배속 공부법,"복잡한 공부법을 사칙연산 공식으로 가뿐하게 정리했다. 저자는 남들보다 빠르게, 많은 ‘합격’을 경험했다. 이렇게 혼공의 데이터가 쌓이자 이 법칙을 공식화했고, 이를 ‘합격 공식’으로 정리해 이 책에 담아냈다.",최하은 (지은이)
9791158510619,타이탄의 도구들 (블랙 에디션) - 정상의 자리에 오른 사람들의 61가지 성공 비밀,"2017년 출간 즉시 아마존과 &lt;뉴욕 타임스&gt; 베스트셀러 차트 1위를 동시에 석권하며, 국내 독자들에게도 큰 사랑을 받은 《타이탄의 도구들》이 6년 연속 최고의 베스트셀러를 기념한 리커버 블랙 에디션으로 다시 우리를 찾아왔다.","팀 페리스 (지은이), 박선령, 정지현 (옮긴이)"
9791190555975,30일 창의력 드로잉 - 그리고 칠하며 찾아가는 내 안의 창조성,전 세계에 컬러링북 열풍을 일으킨 《비밀의 정원》의 작가 조해너 배스포드가 이번에는 창의력 드로잉 워크북으로 우리를 찾아왔다. 《30일 창의력 드로잉》은 창의성을 자극하는 과제들을 30일 동안 해내는 것을 목표로 한다.,"조해너 배스포드 (지은이), 최은영 (옮긴이)"
9791168122628,일 잘하는 사람의 시간은 다르게 흘러간다 - 하루를 완전하게 사용하는 이윤규 변호사의 3단계 타임 매니지먼트,"‘계획-실행-점검’이라는 3단계를 통해 시간의 주도권을 잡아 자기 분야에서 확실한 성과를 내고 ‘나’를 위한 시간을 확보해 궁극적으로 삶의 질을 높이는 법을 담았다. 변호사이자 저자, 강연자 등 여러 분야에서 활동하며 성과를 내고 있는 이윤규 변호사만의 노하우와 현장 경험을 통한 수많은 사례들이 실질적 도움이 되는 책이다.",이윤규 (지은이)
9791165219352,"일하면서 성장하고 있습니다 - 연차가 쌓이는 것은 필연이지만, 성장하는 것은 나의 선택이다!","《일 잘하는 사람은 단순하게 합니다》, 《일 잘하는 사람은 단순하게 말합니다》 시리즈를 통해 수많은 직장인들이 믿고 찾는 ‘랜선 사수’가 된 저자의 신간이 출간됐다. 일 잘하는 기술을 알려주는 것에서 그치지 않고, ‘내가 지금 하는 일을 통해 성장하고 있는지’ ‘내 미래 커리어에 도움이 되는 일을 하고 있는지’ 끊임없이 자문하는 요즘 직장인들에게 꼭 필요한 현실 조언을 담았다.",박소연 (지은이)
9788984079809,더 나은 나를 위한 하루 감각 사용법 - 일상의 구석구석 행복을 느끼는 사람들의 비밀,하루의 어느 순간이든 우리의 ‘감각’을 이용하여 더 나은 순간으로 만드는 방법을 세계 최고의 감각 전문가가 알려준다. 아침에 일어나서 일하고 잠들기까지 하루 일과대로 진행되는 목차가 흥미롭다.,"러셀 존스 (지은이), 김동규 (옮긴이)"
9791190977616,파이어 FIRE - 그들은 어떻게 남들보다 빨리 경제적 자유를 이뤘을까?,"직장인으로 회사에 다니면서 부동산이나 주식 투자로 수십억 부를 쌓은 사람, 직접 기업을 창업해 부자가 된 사람, 직장은 다니지 않고 전업투자로 부자가 된 사람, 파이어를 위해 물가가 저렴한 나라로 이민을 간 사람 등 다양한 사람들의 다양한 파이어 스토리가 담겨 있다. 우리가 할 일은 이 책에 등장하는 여러 부자들의 노하우 중 내게 가장 잘 맞는 방법을 따라 하는 것뿐이다.",강환국 (지은이)
9788960519145,10배의 법칙 - 성공과 실패를 가르는 유일한 차이,"흙수저로 태어난 저자가 개인 파산과 마약중독을 극복하고 억만장자로 성공한 비법을 알려주는 책이다. 명문대 졸업장도, 운도 없었던 저자는 어떻게 자수성가로 엄청난 성공을 쌓고 탁월한 기업가, 투자자, 4000억 자산가, 세계적인 동기부여 강연가, 1300만 팬을 거느린 인플루언서가 되었을까?","그랜트 카돈 (지은이), 최은아 (옮긴이)"
9791167600240,오거나이즈 타임 - 미니멀써니의 마음을 채우는 1일 1비움,미니멀라이프가 우리에게 익숙해진 지도 오래. 미니멀라이프를 꿈꾸지만 현실은 생각보다 쉽지 않다. [오거나이즈 타임]은 이 책의 저자인 미니멀써니가 그동안 들인 물건으로 망가져 버린 집과 그로 인해 잃어버린 자신의 일상 그리고 함께 무너져버린 자존감을 회복하는 과정을 담고 있다.,박정선 (지은이)
9788935213733,다산의 마지막 질문 - 나를 깨닫는다는 것,"조윤제 작가의 베스트셀러 ‘다산의 마지막’ 시리즈 완결편. 다산이 생의 마지막에서 나란히 읽었던 두 책, 유교 경전 가운데 가장 심오한 《심경》(《다산의 마지막 공부》), 가장 쉬운 《소학》(《다산의 마지막 습관》)에 이어 다산이 인생에서 가장 힘든 시기에 정리한 《논어고금주》를 오늘날 감각에 맞춰 쉽게 풀었다.",조윤제 (지은이)
9791158512378,보도 섀퍼의 이기는 습관 - 불가능을 뛰어넘어 최후의 승자가 된 사람들,《돈》 《멘탈의 연금술》의 작가 보도 섀퍼가 찾아낸 ‘불가능한 꿈을 가능한 현실’로 만든 사람들의 비밀. 최악의 조건을 딛고 일어나 드라마틱한 성공을 거둔 사람들의 지혜와 비결을 들려준다. 평범한 삶을 뛰어넘어 최후의 승자로 우뚝 선 사람들의 일거수일투족을 낱낱이 소개한다.,"보도 섀퍼 (지은이), 박성원 (옮긴이)"
9788933871744,"시간을 찾아드립니다 - 루틴을 벗어나, 나만의 속도로 사는 법","하버드 대학교에서 수천 명을 인터뷰하고 연구하며 ‘돈·시간·행복’의 관계를 연구한 저자는 우리가 매일 불안하고, 일에 허덕이고, 생산성이 떨어지는 근본적인 이유는 ‘시간’ 때문이라고 설명한다. 일과 휴식의 불균형에서 오는 시간 스트레스는 당신의 오늘 하루를 망치고, 내일을 불안하게 하는 것이다.","애슐리 윌런스 (지은이), 안진이 (옮긴이)"
9791165344221,서울 자가에 대기업 다니는 김 부장 이야기 3 : 송 과장 편,"2021년 대한민국 직장생활과 부동산에 관한 현실을 적나라하게 표현한 하이퍼리얼리즘 스토리. 부동산 카페를 비롯, 각종 커뮤니티에서 크게 화제가 되어 30일 만에 조회수 1,000만을 기록해 주요언론 톱기사를 장식한다.",송희구 (지은이)
9791185473925,에코 미니멀 살림 연습 - 내 생활의 작은 뿌듯함,"20년 차 베테탕 주부인 저자는 ‘에코 미니멀 살림이스트’다. 요리, 청소, 빨래, 정리 등 같은 집안일을 하더라도 어떻게 하면 조금 더 ‘에코’롭게, ‘미니멀’스럽게 할지 고민한다. 쓰레기는 최소로, 세제는 천연으로, 물건은 재사용과 나눔으로, 공간은 더 심플하게 만들고자 노력한다.",양순아(슬로우데이) (지은이)
9791170520511,성공은 당신 것 - 부와 성공을 이끄는 마음의 힘 사용법,"정신과 의사이자 세계적으로 추앙받는 영적 지도자인 데이비드 호킨스 박사의 『성공은 당신 것』이 출간되었다. 2012년 호킨스 박사 영면 후 유품 정리 시 발견된 미출간 원고로, 시기적으로는 『의식 혁명』 이전에 쓰인 그의 첫 저작이다.","데이비드 호킨스 (지은이), 박찬준 (옮긴이)"
9791191347418,오십부터는 노후 걱정 없이 살아야 한다 - 자식에게 기대던 시대에서 셀프부양의 시대로,"풍요로운 노후를 준비하기 위해서는 마인드부터 정립할 필요가 있다고 말한다. 가장 확실한 노후 대비는 평생현역임을 강조하며, 퇴직 후 12만 시간을 어떻게 보낼 것인지 창직의 사례를 들어 알려준다.","강창희, 고재량 (지은이)"
9791165344009,서울 자가에 대기업 다니는 김 부장 이야기 2 : 정 대리.권 사원 편,"2021년 대한민국 직장생활과 부동산에 관한 현실을 적나라하게 표현한 하이퍼리얼리즘 스토리. 부동산 카페를 비롯, 각종 커뮤니티에서 크게 화제가 되어 30일 만에 조회수 1,000만을 기록해 주요언론 톱기사를 장식한다.",송희구 (지은이)
9791165343996,서울 자가에 대기업 다니는 김 부장 이야기 1 : 김 부장 편,"언제든 다른 부속품으로 대체될 수 있는 직장생활에 관한 현실을, ‘있는 자’와 ‘없는 자’로 전 국민을 양분화한 대한민국 부동산에 얽힌 이야기를 김 부장, 송 과장, 정 대리, 권 사원 등의 캐릭터를 통해 참으로 적나라하게 팩션 형태로 풀어냈다.",송희구 (지은이)
9791158512194,손미나의 나의 첫 외국어 수업,"스페인 시청률 1위 시사토크쇼 &lt;국민의 거울&gt;에서 유창한 스페인어 실력으로 한국의 코로나19 방역 체계와 대응책에 대해 소개한 이후, ‘민간 외교관’이라 불리며 화제의 중심에 섰던 손미나가 30년간 외국어를 공부하면서 터득한 비법과 노하우를 정리한 책 《손미나의 나의 첫 외국어 수업》으로 돌아왔다.",손미나 (지은이)
9788925579993,발칙한 예술가들 - 남다른 아이디어로 성공한 예술가의 삶과 작품에 대하여,"전 세계가 사랑하고 주목한 예술가를 성공으로 이끈 ‘창조성’의 비결을 알아본다. 저자 특유의 통찰력과 사유로 풀어낸 그 비결은 때로는 재기 발랄하고, 때로는 무척이나 놀랍다. 혹은 위대하거나 꽤 발칙한 모습을 드러내기도 한다.","윌 곰퍼츠 (지은이), 강나은 (옮긴이)"
9788984078116,"하이브 마인드, 이메일에 갇힌 세상 - 단톡, 이메일로 일한다는 착각","업무 중 수시로 주고받는 메시지 때문에 우리의 주의가 분산되며, 이는 정작 중요한 업무에 몰입할 수 없게 만든다고 말한다. 그래서 결국 조직 전체의 생산성이 떨어진다는 것이다. 여기에서 칼 뉴포트는 ‘하이브 마인드 활동과잉’이라는 새로운 개념을 이야기한다.","칼 뉴포트 (지은이), 김태훈 (옮긴이)"
9788960518711,편집광만이 살아남는다 - 성공과 몰락의 변곡점에서 승리하는 단 하나의 원칙,"반도체 제국 인텔을 건설한 전설적 CEO이자 디지털 혁명을 선도한 실리콘 밸리와 컴퓨터 산업의 ""전설"" 앤드루 그로브가 쓴 현대 경영의 고전. ""편집광만이 살아남는다""는 모토와 ""전략적 변곡점""이란 개념에 근거해 자신이 추구하는 경영 철학, 경영 전략, 리더십 원칙, 조직 관리, 기업 문화의 총화를 담아냈다.","앤드류 그로브 (지은이), 유정식 (옮긴이)"
9791191347197,다이어트는 왜 우리를 살찌게 하는가 - 뇌과학이 풀어낸 체중 감량에 숨겨진 비밀,"저자는 다이어트의 성패는 개인의 의지가 아닌 ‘뇌’가 좌우한다는 사실을 발견했고, 체중 감량에 성공하려면 일단 굶어야 한다는 일반적 인식까지 모조리 뒤엎었다. 더 정확하게는, 인간이 다이어트에 실패하는 것은 아이러니하게도 뇌의 정상적인 메커니즘 때문임을 밝혀냈다.","샌드라 아모트 (지은이), 장혜인 (옮긴이)"
9791165343491,"가진 돈은 몽땅 써라 - 먹고 놀고 마시는 데 목숨 걸어라, 다시 살 수 없는 것들에 투자하라","‘가진 돈은 몽땅 써라’니, 코로나, AI 혁명, 비트코인 등으로 도무지 앞날을 예측할 수 없는 불안의 시대에 현실감각이 떨어지는 소리가 아닌가? 이 책은 이런 질문을 마주해 명쾌한 답을 준다. 위기를 기회로 만들고 싶다면 정말 하고 싶은 일에 시간과 열정, 돈을 모두 쏟아붓는 게 유일한 답이라고.","호리에 다카후미 (지은이), 윤지나 (옮긴이)"
9788901250014,강원국의 어른답게 말합니다 - 품격 있는 삶을 위한 최소한의 말공부,"베스트셀러 『대통령의 글쓰기』의 저자 강원국이 품격 있는 삶을 위한 '말하기'에 관해 이야기한다. 누구보다 '말의 기본'에 천착해온 저자가 '말이 되는 삶, 삶이 되는 말'에 관해 들려주는 73가지 말공부 수업을 담았다.",강원국 (지은이)
9791162542101,세렌디피티 코드 - 부와 성공 뒤에 숨겨진 행운의 과학,"《세렌디피티 코드》의 저자이자 런던 정경대 교수 크리스티안 부슈는 인생의 성공을 좌우하는 우연한 기회와 인간의 노력 사이의 상호작용과 비밀에 물음표를 던졌다. 그리고 런던 정경대와 하버드대, 세계경제포럼 등에서 나온 최신 연구자료를 토대로 다양한 분야를 이끄는 리더 200인의 인터뷰를 통해 그 답을 찾아냈다.","크리스티안 부슈 (지은이), 서명진 (옮긴이)"
9788901250045,마음챙김이 일상이 되면 달라지는 것들 - 지금 이 순간에 몰입할 때 생기는 내면의 힘에 관하여,마음챙김은 머릿속에 떠오르는 이런저런 판단이나 생각에 휘둘리지 않고 ‘지금 이 순간’에 집중하는 것을 뜻한다. 차분하면서도 분명한 마음 상태이며 무엇이든 받아들이는 열린 마음 상태이다. 마음챙김은 언제 어디서든 이용할 수 있는 인간의 ‘천연자원’이다.,"캐럴라인 웰치 (지은이), 최윤영 (옮긴이)"
9791155813492,일의 감각 - 방황하는 도제가 단단한 고수가 되기까지,"의사, 조종사, 자수장, 재단사, 박제사 등 여러 직종 전문가들에 대한 탐구를 바탕으로 모든 장인이 거치는 보편의 여정을 ‘도제-저니맨-고수’라는 3단계 지도로 펼쳐 보인다.","로저 니본 (지은이), 진영인 (옮긴이)"
9791191425765,생각의 쓰임 - 사소한 일상도 콘텐츠로 만드는 마케터의 감각,"개인적인 여행을 기록해 퍼블리(PUBLY) 펀딩 1,200%를 달성, 《도쿄의 디테일》 《교토의 디테일》을 출간한 저자 ‘생각노트’가 사소한 일상을 콘텐츠로 만들어내는 방법을 공개한다.",생각노트 (지은이)
9788990514820,화성에서 온 남자 금성에서 온 여자 (100만 부 특별 리커버판),"세계적인 베스트셀러 《화성에서 온 남자, 금성에서 온 여자》의 100만 부 판매 기념 특별 리커버 에디션. 남녀가 서로 다르다는 것을 제대로 인식한다면 상대를 이해할 수 있게 되고, 상대방을 자신의 사고나 행동의 틀에 맞추지 않고 받아들일 수 있다는 것을 잘 보여준다.","존 그레이 (지은이), 김경숙 (옮긴이)"
9791158512095,"타이탄의 지혜들 - 세계 최고의 CEO, 혁신가, 게임 체인저들의 성공 비밀","좋은 기업을 넘어 위대한 기업을 일군 창업자와 CEO, 주식 시장에서 불꽃 같은 성공 신화를 쏘아 올린 투자자, 인류의 진보를 이끌어온 최고 지성들의 생생한 목소리가 담겨 있다. 글로벌 사모펀드 운용사 칼라일 그룹의 창업자 데이비드 루벤스타인은 지난 5년에 걸쳐 당대 최고의 인물 31명을 인터뷰해 그들의 놀라운 이야기를 이 책에 망라했다.","데이비드 M. 루벤스타인 (지은이), 김현정 (옮긴이)"
9788963723457,소녀는 어떻게 어른이 되는가,"새 시대의 목표와 구시대의 기대들이 상충되는 오늘날, 끝없는 불안과 버거움, 피로와 자책 속에서 청년기 여성을 살아내고 있는 딸들을 위한 성장 심리학을 담은 책이다.","레이철 시먼스 (지은이), 강나은 (옮긴이)"
9788965964223,타인을 읽는 말 - 4가지 상징으로 풀어내는 대화의 심리학,"앨리슨 부부가 자신의 이론을 친구, 연인, 가정, 직장 등 일상생활 속에서 누구나 손쉽게 적용할 수 있도록 정리한 대중 심리서이다. 저자들은 이 책에서 성공적인 대인관계는 라포르를 어떻게 맺느냐에 달려 있다고 말한다.","로런스 앨리슨, 에밀리 앨리슨 (지은이), 김두완 (옮긴이)"
9791158888398,"제로 웨이스트는 처음인데요 - 하루에 하나씩, 나와 지구를 살리는 작은 습관",제로 웨이스트가 제대로 알려지지 않았던 2016년부터 지금까지 ‘쓰레기 없는 삶’을 꾸준히 실천해 온 ‘소일’의 제로 웨이스트 안내서 『제로 웨이스트는 처음인데요』가 판미동에서 출간되었다.,소일 (지은이)
9788934989745,허브 코헨의 협상의 기술 2,협상에서 유리한 고지를 점하기 위한 설득과 대화의 기술을 더 많이 알려준다. 직접 관여했던 수천 건의 협상 중에서도 이란 대사관 인질 사건과 베이루트 여객기 납치 사건에 대한 분석을 추가 수록해 제1권에서 강조했던 요소들과 원칙을 실전에서 어떻게 활용했는지 확인할 수 있다.,"허브 코헨 (지은이), 박진서 (옮긴이)"
9788934989738,허브 코헨의 협상의 기술 1 - You Can Negotiate Anything,"우리의 삶은 팔 할이 협상으로 이루어졌다. 돈, 자유, 정의, 사랑 그 무엇이든 협상으로 얻을 수 있다. 협상 능력이 당신의 인생을 좌우한다. 살면서 마주하는 다양한 협상 상황을 어떻게 헤쳐나갈까? 실전 협상 전문가 허브 코헨이 협상의 3가지 요소를 다각도로 분석하고, 언제나, 어디서나, 누구와도 협상할 수 있는 방법을 알려준다.","허브 코헨 (지은이), 양진성 (옮긴이)"
9791136259240,하루 한 장 마음챙김 - 전 세계 5천만 명의 삶을 바꾼 루이스 헤이의 긍정 확언 베스트 컬렉션,"루이스 헤이가 작고하기 한 달 전쯤, 그녀와 함께 기획된 마지막 책이다. 다양한 루이스 헤이의 작품 중에서 가장 영감을 주는 긍정 확언을 엄선해 모았으며, 매일 하나씩 읽을 수 있도록 윤년까지 포함해 총 366개의 항목으로 구성됐다.","루이스 L. 헤이 (지은이), 로버트 홀든 (엮은이), 박선령 (옮긴이)"
9791191013047,"지금, 인생의 체력을 길러야 할 때 - 나를 인생 1순위에 놓기 위해 꼭 필요한 12가지 습관",전문 의학인으로서 다양한 방송 활동을 통해 수많은 미국인의 건강을 책임지고 있는 제니퍼 애슈턴 박사는 매달 시도하는 사소한 ‘습관’ 하나하나가 건강은 물론 자신의 삶을 통째로 변화시켰다고 이야기한다. 그리고 자신의 이 특별한 경험을 SNS를 통해 기꺼이 함께 나눴다.,"제니퍼 애슈턴 (지은이), 김지혜 (옮긴이)"
9791158510244,5년 후 나에게 - Q&A a day (2021 메모리아 화이트 Gift Edition),"2010년 미국에서 출간되어 영국, 유럽, 전 세계 다이어리북 시장을 석권한 《5년 후 나에게 : Q&A a day》가 2021년을 맞아 새 출발을 응원하는 특별 한정판을 선보인다. 내가 몰랐던 나를 발견하고 우리 삶의 소중한 변화와 성장을 효율적으로 기록할 수 있도록 구성된 《5년 후 나에게 : Q&A a day》는 “#기억으로 나를 채우다”라는 메시지를 담아 새롭게 태어났다.","포터 스타일 (지은이), 정지현 (옮긴이)"
9791162541746,뇌는 팩트에 끌리지 않는다 - 사실보다 거짓에 좌지우지되는 세상 속 설득의 심리학,"사실과 거짓, 이성과 감성, 긍정과 부정… 무엇이 당신의 말을 믿게 만드는가? 《뇌는 팩트에 끌리지 않는다》는 사실보다 거짓에 좌지우지되는 세상 속 듣고 싶은 말만 듣는 사람들의 마음을 얻기 위한 탁월한 설득 전략을 보여준다.","리 하틀리 카터 (지은이), 이영래 (옮긴이)"
9791165342340,스콧 교수의 인생 경제학 - 투자와 지불의 법칙,"누구보다 평범했던 그가 어떻게 돈다발을 침대 밑에 모아둘 만큼 경제적 성공을 이룰 수 있었는지, 촉망받는 교수이자 인정받는 아버지로서 인생의 행복을 어떻게 꾸려가고 있는지에 관한 사적인 고찰과 절대적인 공식이 담겨있다.","스콧 갤러웨이 (지은이), 박수성 (옮긴이)"
9788965964049,습관의 디테일 - 위대한 변화를 만드는 사소한 행동 설계,"실리콘밸리의 떠오르는 구루, BJ 포그 스탠퍼드대학교 행동설계연구소장이 20년간 6만 명의 삶을 추적해 완성한 습관 설계 법칙을 발견했다. 사소한 행동을 습관으로 만드는 행동 설계 7단계를 통해 누구라도 쉽고 재미있게 습관을 만드는 과학적 방법이 담겨있다.","BJ 포그 (지은이), 김미정 (옮긴이)"
