isbn13,title,description,author
9788949119151,당신은 여기 있어요,볼로냐 라가치상 수상 작가 요안나 콘세이요와 서정적인 글로 서사를 구축하는 작가 라에티티아 부르제의 『당신은 여기 있어요』가 ㈜비룡소에서 출간되었다. 노벨문학상 수상 작가 올가 토카르추크와 호흡을 맞춘 작품으로 국내외에서 큰 화제를 부른 요안나 콘세이요의 드로잉이 집약된 그림책이다.,"라에티티아 부르제 (지은이), 요안나 콘세이요 (그림), 나선희 (옮긴이)"
9791198610607,알사탕 제조법 - 미니북(112*155mm),"꽃피는 봄날, 백희나의 신작 그림책이 나왔다. “나도 마법의 알사탕 먹고 싶다…”, “동동이의 알사탕은 어떻게 만들었을까?” 《알사탕》을 읽은 독자라면 한 번쯤 생각해 보았을 것이다. 이런 간절한 바람이 작가에게 영감이 되어, 독자에게 마법처럼, 선물처럼 돌아왔다.",백희나 (지은이)
9791158364519,감정 호텔 - 내 마음이 머무는 곳,끊임없이 밀려왔다 밀려가는 감정을 내 마음이라는 ‘호텔’을 찾아오는 손님에 빗대어 이야기를 풀어 간다. 작가 리디아 브란코비치는 자기 안에서 휘몰아치는 감정을 깊숙이 들여다보면서 떠오르는 생각을 차곡차곡 쌓아 이야기를 만들었다고 한다.,"리디아 브란코비치 (지은이), 장미란 (옮긴이)"
9788901274201,우리 할아버지,"나의 할아버지는 어떤 모습일까? 이 일상적인 질문 앞에, 우리는 그간 많은 것을 간과해왔다는 사실을 알게 된다. 『우리 할아버지』는 할아버지에 대한 존재감, 할아버지와의 관계, 가족의 의미 등을 되짚어 보게 하는 그림책이다.","앤서니 브라운 (지은이), 장미란 (옮긴이)"
9791189723330,지렁이의 불행한 삶에 대한 짧은 연구,"감각 있는 그림으로 주목받고 있는 작가이자 일러스트레이터 노에미 볼라의 ‘지렁이 탐구 그림책'. 지렁이의 식습관, 서식지, 천적 등 사실적인 내용에서부터 불의의 사고로 몸이 두 동강이 난 지렁이의 사연에 이르는 픽션적인 내용까지 담고 있다.","노에미 볼라 (지은이), 김지우 (옮긴이)"
9791163271505,기회를 주세요 - 울적하고 속상한 날,"주룩주룩 비구름이 하늘을 덮어 밖에 나가 놀지 못할 때, 바동바동 열심히 했는데 선생님이 몰라줘서 속상할 때, 또 부랴부랴 정든 동네를 떠나 이사를 하게 되었을 때처럼, 『기회를 주세요』는 슬픔에 잠식된 이 모든 순간에 종종 무시되거나 간과할 수 있는 일상의 또 다른 기쁨을 독자들에게 제시하는 그림책이다.","알프 괴칼프 (지은이), 알렉산드라 파비아 (그림), 김배경 (옮긴이), 소이언 (해설)"
9788936429126,홀짝홀짝 호로록 - 제1회 창비그림책상 대상 수상작,"제1회 창비그림책상 대상 수상작. 보드라운 그림으로 다양한 개성의 아이들을 환영하는 이야기를 담은 그림책이다. 처음 만난 고양이, 강아지, 오리가 어울리며 친구가 되어 가는 과정을 그린다.",손소영 (지은이)
9791193150146,봄은 또 오고,그림책 《누가 사자의 방에 들어왔지?》와 《내가 여기에 있어》를 발표하자마자 볼로냐 라가치 상을 수상한 작가 아드리앵 파를랑주가 2023년에 발표한 새 그림책 《봄은 또 오고》는 한 사람의 인생 속 여러 봄을 중첩시키면서 인생을 아름답게 표현해낸 작품이다.,"아드리앵 파를랑주 (지은이), 이경혜 (옮긴이)"
9791169811705,내 친구 ㅇㅅㅎ,"어린이의 마음을 재밌는 글자 놀이로 엮은 그림책 『내 마음 ㅅㅅㅎ』 후속작. 『내 친구 ㅇㅅㅎ』은 전작의 글자 놀이 콘셉트를 이어받으며 자음 글자, 주조색, 이야기 면에서 완전히 새로운 스타일을 보여 준다.",김지영 (지은이)
9791191671117,앙팡 다이닝 - 엄마도 아이도 아빠도 맛있는,"잘 먹지 않는 아이와 끊임없이 벌어지는 좌충우돌 유아식 정체기에 대한 극복기를 담았다. 아이의 입맛에 맞춰 매번 따로 요리하는 것은 쉬운 일이 아니다. 매일의 식사가 조금 더 즐거워지기 위해, 조금 더 아이와 함께 하기 위해 아이만을 위한 유아식 레시피가 아닌 온 가족이 즐길 수 있는 레시피를 만들었다.",강빛나 (지은이)
9791198018458,늘 그대,"성시경 「너의 모든 순간」, 어쿠스틱콜라보 「묘해, 너와」, 유리상자 「사랑해도 될까요」, 딕펑스 「VIVA 청춘」, 주얼리 「니가 참 좋아」, 신승훈 「가잖아」 등 셀 수 없는 히트곡들이 증명해 주듯 심현보는 사람과 사랑을 가장 잘 표현하는 작사가이다. 『늘 그대』는 사랑에 관한 이야기이고, 그 안에 사람이 있다.","심현보 (지은이), 곽수진 (그림)"
9791192997933,네 느낌은 어떤 모습이니?,"아이가 자신의 감각, 감정, 생각, 느낌을 알아차리고 관찰하면서 내면을 차곡차곡 정리하고 다질 수 있도록 안내한다. 자기를 새롭게 발견할 뿐 아니라 다른 사람을 이해하고 서로 공감하는 특별한 경험을 하게 될 것이다.","앤디 J. 피자, 소피 밀러 (지은이), 김세실 (옮긴이)"
9788983949578,스텔라의 도둑맞은 잠,"그림책 『키오스크』로 국내에서도 널리 사랑받고 있는 작가 아네테 멜레세의 신작으로, 아이와 부모간의 잠자리 소동을 유쾌하게 그린 그림책이다. 작가는 엄마로서 자신의 일상을 소재로 흥미로운 이야기를 펼쳐 보인다.","아네테 멜레세 (지은이), 용희진 (옮긴이)"
9788955827255,끝말잇기,평범한 일상에서 포착한 가족의 애정과 유대감을 상상력 넘치는 판타지로 담아냈다. 아이들과 함께 이 책을 읽어 보자. 그린이와 아빠처럼 특별한 순간을 만나게 될지도 모른다. 끝없이 이어지는 ‘끝말잇기’처럼 우리 아이들에게 이어지는 따뜻한 가족의 사랑을 느껴 보자.,김영진 (지은이)
9788925576022,벽 타는 아이,모든요일그림책 10권. 독특하고 기발한 상상력과 개성 있는 그림체로 현실의 한계를 뛰어넘는 마법 같은 이야기를 펼쳐 온 그림책 작가 최민지가 신작 《벽 타는 아이》를 선보인다.,최민지 (지은이)
9788925576381,산타는 어떻게 굴뚝을 내려갈까?,"산타는 어떻게 우리 집에 오지? 유년기에 누구나 한 번쯤 궁금해하는 질문, 그럼에도 누구도 풀지 못한 이 희대의 미스터리에 그림책계 슈퍼스타 듀오 ‘맥 바넷’과 ‘존 클라센’도 나섰다. 그림책 《산타는 어떻게 굴뚝을 내려갈까?》이다.","맥 바넷 (지은이), 존 클라센 (그림), 서남희 (옮긴이)"
9788961709262,핫 도그 - 2023 칼데콧 대상 수상작,"2023 칼데콧 대상 수상작. 칼데콧 상 심사위원회 위원장인 로버트 비터너는 『핫 도그』에 대해 “색조와 프레임의 변화를 통해, 개와 인간 사이의 매우 따뜻한 유대감에 대한 이야기에 놀라운 배경을 만들었다.”고 평했다.","더그 살라티 (지은이), 신형건 (옮긴이)"
9791187991243,네가 되는 꿈,지속가능한 개발과 주거 문제를 감각적으로 다룬 환경 그림책 『우리의 둥지』를 펴내 호평을 받았던 서유진 작가가 두 번째 그림책 『네가 되는 꿈』으로 돌아왔다. 이번에는 동물원에 대한 깊이 있는 사유를 인간과 동물의 관계를 역전시키는 방식으로 담아냈다.,서유진 (지은이)
9791169811477,여름의 루돌프,"김성라 작가의 세 번째 제주 이야기. 고사리 소풍, 봄의 숲, 차갑고 달콤한 귤에 이어 이번엔 여름을 맞은 바닷가마을 이야기가 펼쳐진다. 덥고 습하다가도 한 줄기 바람에 두 뺨이 시원해지는 여름, 섬마을에서 평생을 해녀로 살아온 할머니들과 도시의 더위를 피해 할머니의 북쪽 방으로 피서를 간 ‘나’의 이야기다.",김성라 (지은이)
9791158364083,오싹오싹 편의점,"민철이와 성주, 보영이가 사는 동네에는 아주아주 신기한 편의점이 있다. 편의점에 가면 속상한 마음을 어루만져 주는 두근두근 설레는 마법도, 정신이 번쩍 나는 오싹오싹 짜릿한 마법도 만날 수 있는데….",김영진 (지은이)
9788901271323,태양 왕 수바: 수박의 전설,"『팥빙수의 전설』, 『친구의 전설』로 전설 신드롬을 일으킨 이지은 작가가 이번에는 ‘수박’의 전설로 돌아왔다. 팥 할머니의 인정 많고 털털한 정감은 『팥빙수의 전설』에 이어 『태양 왕 수바 : 수박의 전설』에서도 빛을 발한다.",이지은 (지은이)
9788949105543,올빼미 기사,"2023 칼데콧 명예상 수상작 『올빼미 기사』가 ㈜비룡소에서 출간되었다. 『올빼미 기사』는 칼데콧 수상과 더불어 뉴욕 타임스 베스트셀러, 아마존 올해의 어린이책, 커커스 올해의 어린이책에 선정 되었고, 출간 즉시 미국에서만 17만 부 이상 판매되고 전 세계 23개국에서 출간된 올해 화제의 그림책이다.","크리스토퍼 데니스 (지은이), 노은정 (옮긴이)"
9788936429010,건전지 엄마,포근한 양모 펠트 인형과 사랑스러운 상상으로 세상에서 가장 용감한 엄마 이야기를 그린 그림책 『건전지 엄마』가 출간되었다. 가족과 사랑을 나누며 매일을 살아가는 건전지 엄마의 이야기는 우리 곁에 있는 소중한 이들을 떠올리게 한다.,"강인숙, 전승배 (지은이)"
9791169811286,백 살이 되면,"황인찬, 서수연이 지은 깊은 휴식 같은 시 그림책. 백 년을 쉬고 온 이에게 “잘 쉬었어? 오늘은 기분이 어때?” 누군가가 묻는다면 그는 아주 개운한 웃음을 지을지도 모르겠다. 황인찬 시인의 2021년 현대문학상 수상작 중 한 편의 시, ‘백 살이 되면’이 그림책에 담겨 나왔다.","황인찬 (지은이), 서수연 (그림)"
9791165734091,사자마트 - 2024 경남독서한마당 추천도서,"바람그림책 137권. 김유 작가와 소복이 작가가 다시 뭉친 두 번째 그림책이다. 아파트 상가에 사자 씨가 ‘사자마트’를 열었다. 사자 씨의 이름이면서, 사람들이 물건을 많이 사러 오길 바라는 마음을 담은 마트였다. 한 아주머니가 사자마트에 들어섰는데….","김유 (지은이), 소복이 (그림)"
9788901267289,"나와 스크러피, 그리고 바다","국내에서도 큰 사랑을 받는 세계적인 그림책 작가 앤서니 브라운이 오랜만에 서사가 돋보이는 작품으로 우리를 찾아왔다. 작가 특유의 풍자적인 요소와 위트를 살리면서도, 한결 진중하며 깊은 감성이 가득 묻어나는 작품이다.","앤서니 브라운 (지은이), 장미란 (옮긴이)"
9791158364007,할머니의 뜰에서,캐나다를 대표하는 시인 조던 스콧과 빼어난 그림으로 각종 그림책상을 거머쥔 시드니 스미스가 다시 뭉쳤다. 전작 《나는 강물처럼 말해요》에 이어 시적인 비유와 상징으로 가득한 글과 아름다운 그림이 어우러진 작품이다.,"조던 스콧 (지은이), 시드니 스미스 (그림), 김지은 (옮긴이)"
9788949108308,오늘도 너를 사랑해,"2022년에 출간되자마자 일본 아마존 베스트셀러 1위, 출간 1년 만에 누적 판매 부수 22만부 돌파, 전 세계 7개국에서 출간된 『오늘도 너를 사랑해』가 출간되었다. 작은 숲속에 사는 동물들이 서로서로 전하는 말 속에서 격려와 응원 그리고 깊은 사랑의 메시지를 전하는 그림책이다.","이누이 사에코 (지은이), 고향옥 (옮긴이)"
9791169811163,호랭떡집 - 2024 볼로냐 라가치상 코믹스 얼리리더 스페셜 멘션,옛날 옛적부터 떡 좋아하던 호랭이가 드디어 떡집을 차렸다. 따르릉~ 호랭떡집에 온 첫 주문 전화! 호랭이는 지옥의 ‘염라의 집’으로 생일 떡을 배달해야 한다. 밤새도록 생일 떡을 만들어 지옥에 간 호랭이에게 온갖 이상하고 신기한 요괴들이 나타나는데….,서현 (지은이)
9791158363925,네 기분은 어떤 색깔이니?,최숙희 작가의 &lt;네 기분은 어떤 색깔이니?&gt;는 자기표현에 서툰 아이들에게 다정하게 말을 건넨다. “지금 네 기분은 어떤 색깔이니?” 좀처럼 설명하기 힘든 감정을 색깔로 표현해 보라고 제안하는 것이다.,최숙희 (지은이)
9788936455965,겨울 이불,"어린이부터 어른까지 전 세대의 뜨거운 사랑을 받는 작가 안녕달이 그림책 &lt;겨울 이불&gt;로 찾아왔다. 작가 특유의 사랑스러운 상상이 탁월하게 발휘된 작품으로, 겨울날 아이가 할머니, 할아버지 댁에서 보내는 평화로운 오후 한때를 그리며 가족 간의 사랑을 전한다.",안녕달 (지은이)
9788949105505,100곰 - 제2회 사각사각 그림책상 대상작,제2회 사각사각 그림책상 대상삭. &lt;100곰&gt;은 지구온난화로 인한 기후 위기의 무거운 주제를 숫자 그림책의 형태로 아이들 눈높이에 맞춰 풀어 낸 그림책이다. 재미있고 숫자 놀이를 하듯 아이들이 쉽고 빠르게 넘겨 볼 수도 있다.,나비야씨 (지은이)
9791165733650,아기 다람쥐의 크리스마스,온 세상 아이들에게 크리스마스 선물을 가져다주는 산타를 보며 아기 다람쥐는 문득 생각한다. '산타에게는 선물이 없는 걸까? 산타에게도 선물을 주면 좋을 텐데.' 이렇게 해서 아기 다람쥐의 산타 선물 찾기가 시작되는데….,"도요후쿠 마키코 (지은이), 김소연 (옮긴이)"
9788949114316,우화,"비룡소의 그림동화 315권. 폴란드 작가 이보나 흐미엘레프스카의 작품이다. 이 책은 작가의 글자 없는 첫 그림책으로, 독자 개개인의 생각과 상상, 판단으로 다양한 해석이 가능하도록 독특하게 구성되어 있다.",이보나 흐미엘레프스카 (지은이)
9788936455910,엄마 어디 있지?,"‘아홉 살 사전’ 시리즈로 어린이의 다채로운 일상과 감정을 섬세한 언어로 그려 많은 사랑을 받은 시인 박성우, &lt;모모모모모&gt;, &lt;걱정머리&gt; 등의 그림책으로 독보적인 개성을 선보이며 주목을 모은 작가 밤코가 만났다.","박성우 (지은이), 밤코 (그림)"
9788949102603,일곱 할머니와 놀이터 - 제27회 황금도깨비상 수상작,제27회 황금도깨비상 수상작. 기획과 글을 맡은 논픽션 그림책 &lt;국경&gt;으로 제62회 한국출판문화상을 받은 구돌 작가가 글·그림을 동시에 작업하여 세상에 내놓은 본격 그림책 데뷔작이다.,구돌 (지은이)
9791160949599,두더지의 여름,눈밭 위에 잔잔히 빛나던 두더지의 세계가 상큼한 여름을 맞이했다. 기분을 시원하게 끌어올리는 휴가철을 맞아 두더지도 여름휴가를 떠난다. 녹음 짙은 숲에서부터 청량한 바다에 이르기까지 여름의 장면들이 반짝이는 가운데 막 피어나는 우정이 사랑스럽게 담긴 그림책이다.,김상근 (지은이)
9791158363444,당신의 마음에 이름을 붙인다면,서로 다른 언어를 쓰면서 서로 다른 문화 속에서 살아가는 우리 모두가 삶이라는 큰 테두리 안에서는 서로 이어져 있다는 사실을 낯설고도 아름다운 이국의 언어와 감각적인 그림으로 전하는 그림책이다.,"마리야 이바시키나 (지은이), 김지은 (옮긴이)"
9788949114279,우리 다시 언젠가 꼭,한국인 최초로 2022년 한스 크리스티안 안데르센상을 수상하며 전 세계 사람들의 주목을 받은 이수지 작가의 작품이다. 발표하는 신작마다 새롭고 다채로운 시도를 하는 이수지 작가답게 이번에는 다양한 입체 컷으로 독자들에게 보는 즐거움을 또다시 한번 선사한다.,"팻 지틀로 밀러 (지은이), 이수지 (그림)"
9788955826463,봄꿈 : 광주의 조천호 군에게,"한 아이의 평화롭고 평범한 일상을 잔인하게 앗아간 ‘5월의 광주’, 잊어서는 안 될 그날의 아픔을 고정순 작가가 쓰고 그리고, 권정생 작가가 편지로 쓴 그림책, &lt;봄꿈 : 광주의 조천호 군에게&gt;이다.","고정순, 권정생 (지은이)"
9788962478228,심장 소리,"달리는 아이에 관한 이야기다. 책 속의 아이는 오늘도 자신만의 속도로 달린다. 송골송골 땀을 흘리면서, 여러 사람을 지나 앞으로 나아간다. 옆으로 지나가는 사람도 힐끗 쳐다보고, 뒤따라오는 사람도 슬쩍 뒤돌아보지만, 묵묵히 자신의 길을 달린다.",정진호 (지은이)
9791158362836,연이와 버들 도령,백희나 작가가 &lt;나는 개다&gt; 이후 3년간의 공백을 딛고 선보이는 옛이야기 그림책. 우리 옛이야기 '연이와 버들 도령'을 사람이라면 누구나 거쳐야 할 자아 통합과 성장의 서사로 새롭게 해석해 냈다.,백희나 (지은이)
9788974993887,밤하늘을 수놓은 약속,"우주의 끝없이 깊은 공간과 시간을 그대로 옮겨 놓은 &lt;밤하늘을 수놓은 약속&gt;. 그 안에 담긴 보이저호의 묵묵한 여정은 이미 우리 기대에 대한 답이자, 미지의 세상을 향한 꿈과 모험의 메시지가 되었다.","제레미 드칼프 (지은이), 이세진 (옮긴이)"
9788949114125,괴물원,"깊고 깊은 밤, 괴물원에서 빠져나온 괴물들은 사람들이 살고 있는 마을에 나타난다. 괴물들 때문에 집 밖으로 나가지 못해 심심해진 아이들은 상상 여행을 떠나 보기로 한다. 골판지 상자 버스를 타고 무지개 터널도 지나고, 풍선 기구를 타고 하늘 높이 난다.","junaida (지은이), 송태욱 (옮긴이)"
9788949114088,길,"환상적인 풍경 속에 미로 같은 길이 끝없이 이어지며 전에 없던 새로운 그림책 경험을 선사하는 글 없는 그림책이다. 주나이다의 첫 그림책으로 제53회 일본 북 디자인 콩쿠르, 2019년 MOE 그림책 서점 대상에 선정되었다.",junaida (지은이)
9788949119106,사라지는 것들,"2020년 프랑스아동문학상(le prix sorciere) 그림책 부문 수상작이자 세계에서 주목받고 있는 그림책 작가 알레마냐의 작품이다. ‘일시성’이라는 다소 어려울 수 있는 철학적인 주제를 따뜻한 글과 아름다운 그림, 그리고 독특한 기법으로 만나 볼 수 있다.","베아트리체 알레마냐 (지은이), 김윤진 (옮긴이)"
9788949114118,여름이 온다,"비룡소의 그림동화 297권. 한국을 넘어 전 세계 독자를 대상으로 활동을 하고 있는 이수지 작가의 그림책이다. 음악과 그림, 이야기를 결합시킨 독특한 그림책으로, 드로잉이 주가 되어 이야기를 끌고 가는 구성이다.",이수지 (지은이)
9788901251509,엄마 도감,"아기의 시점에서 엄마를 연구하고 기록한, 최초의 엄마 도감. 모든 관찰과 관심의 대상을 역으로 변환해, 아이의 시선에서 엄마를 관찰한 기록을 모은 그림책이다. 가장 고귀한 순간에 아무도 모르게 소외되었던 엄마의 출생을 &lt;엄마 도감&gt;을 통해 되짚어 보자.",권정민 (지은이)
9791160947328,호라이,"유쾌한 상상력으로 어린이의 마음을 그리는 작가, 서현의 달걀프라이 그림책. 형제책 &lt;호라이&gt;, &lt;호라이호라이&gt;에서 작고 약한 생명체를 주인공으로 삼아 특유의 과감한 상상으로 끝없이 이어지는 이야기를 펼쳐 놓는다.",서현 (지은이)
9791160947335,호라이호라이,"제58회 한국출판문화상 수상작 『간질간질』 이후 4년 만에 서현 작가가 신작 그림책 두 권을 선보인다. 달걀프라이에서 시작한 상상은 시공간을 자유자재로 날아다니는 호라이의 모험으로, 또 하나의 상상은 알에서 태어난 호라이의 우주 이야기로 뻗어 나간다.",서현 (지은이)
9788901251226,친구의 전설,"&lt;팥빙수의 전설&gt;로 여름, 겨울 할 것 없이 팥빙수 열풍을 일으켰던 이지은 작가가 새로운 전설의 문을 열었다. &lt;친구의 전설&gt;은 동네에서 성격 고약하기로 소문난 호랑이와 그 호랑이의 꼬리에 운명처럼 딱 붙어 버린 꼬리 꽃의 이야기다.",이지은 (지은이)
9788956180021,초록 거북,"&lt;파랑 오리&gt;를 이은 릴리아 작가의 또 다른 가족 이야기. 릴리아 작가의 전작 &lt;파랑 오리&gt;에서 다정하고 섬세한 사랑의 방식으로 가족이 그려졌다면, 이번에 출간되는&lt;초록 거북&gt;에서는 각자의 역할을 묵묵히 해내며 서로 의지하는 마음을 담았다.",릴리아 (지은이)
9788962472691,곧 수영 대회가 열릴 거야! - 우리 아이 첫 성교육 그림책,"유쾌한 상상력과 재치 넘치는 이야기로 탄생의 비밀을 풀어냈다. 유아가 가장 궁금해하는 질문에 대한 답을 유아의 눈높이에 맞춰 쉽게 알려 준다. 귀여운 정자 윌리와 함께하는 수영 대회, 몸속 지도, 윌리의 주소 등 재치 넘치는 비유는 책 읽는 재미를 더한다.","니콜라스 앨런 (지은이), 김세실 (옮긴이), 손경이 (감수)"
