isbn13,title,description,author
9791171712465,소맥거핀의 인체 친구들 1 - 몸속 기관들의 대혼란,누적 조회 수 3500만 회를 기록한 소맥거핀의 인기 콘텐츠 ‘인체 친구들의 하루’! 주요 인체 기관들을 캐릭터화해 우리 몸속에서 벌어지는 일들을 코믹하게 담은 이 애니메이션 영상이 어린이를 위한 책으로 새롭게 태어났다.,"서후 (글), 소맥거핀 (원작), 김기수 (그림), 박상민, 샌드박스네트워크 (감수)"
9791168272026,초등 집중력 습관 - 아이의 도둑맞은 집중력을 되찾아주는 35가지 솔루션,"《상처 주는 것도 습관이다》, 《엄마의 말 공부》, 《4~7세보다 중요한 시기는 없습니다》 등으로 50만 부모의 선택을 받은 부모·자녀교육 전문가 이임숙 저자. 그가 이번에는 ‘초등 집중력’에 대해 이야기한다.",이임숙 (지은이)
9791192512921,비밀의 언덕 각본집,"자신의 욕망에 충실한 초등학교 5학년 여자아이의 시선으로 글쓰기에 대해, 가족에 대해, 솔직함과 거짓말에 대해 묵직한 문제의식을 드러낸 화제작 〈비밀의 언덕〉의 개봉 1주년을 맞아 각본집이 출간된다.","이지은, 김혜리, 김혜정, 김중혁 (지은이)"
9788955594478,부르주아 - 역사와 문학 사이에서: 자본주의의 승리와 부르주아의 패배,‘근대의 서사시’부터 발상의 전환을 통해 기존의 주류의 지배 담론을 일거에 전복시켜온 모레티는 본서에서도 『공산당선언』을 통해 우리에게 익숙해져온 ‘부르주아 상’을 근본적으로 전복시킨다.,"프랑코 모레티 (지은이), 조형준 (옮긴이)"
9788955594508,"소비하는 삶, 소비되는 삶",21세기 소비주의 사회의 온갖 유혹과 기현상에 대한 심층적 해부학 책이자 실천적 해독제. 과거의 과잉 소비나 사치 또는 베블렌 식의 과시적 소비와는 또 다른 ‘소비주의 사회’의 본격 도래와 관련해 지그문트 바우만의 이 책은 오늘날 급박하게 요청되는 사회 비판의 모범적인 사례를 보여준다.,"지그문트 바우만 (지은이), 궁선영 (옮긴이)"
9791198809902,말하고 싶은 비밀 Vol.2,"누적 부수 68만 부 돌파, 동명의 영화 흥행까지 더해져 하이틴 로맨스 분야 베스트셀러로 자리매김한 《말하고 싶은 비밀》이 더 설레는 두 번째 이야기로 돌아왔다. 까칠한 완벽주의 여고생과 자유분방한 훈남 남고생, 정반대의 세계에 살던 두 사람이 또 한 번 ‘교환 일기’로 특별한 교집합을 만들어내는 두 번째 책 《말하고 싶은 비밀 vol.2》는 서툴지만 그래서 더 풋풋하고 애틋한 첫사랑을 세밀하고 사랑스럽게 그려냈다.","사쿠라 이이요 (지은이), 김윤경 (옮긴이)"
9791170820710,점점이 수박 - 2024 한국그림책출판협회 그림책 공모전 당선작,"한국그림책출판협회 2024 그림책 공모전 당선작으로, 색과 캐릭터, 이야기의 조합이 탁월한 그림책이다. 빨강, 노랑, 파랑, 초록, 깜장의 색깔과 어딘가 존재할지 모르는 점점이들로 수박이 만들어지는 과정을 담았다.",성산 (지은이)
9788901285894,불안 세대 - 디지털 세계는 우리 아이들을 어떻게 병들게 하는가,"세계적인 사회심리학자 조너선 하이트의 신작 『불안 세대』가 전 세계를 뜨겁게 달구고 있다. 베스트셀러 『바른 마음』으로 ‘영미권에서 가장 논쟁적인 학자’으로 부상한 그는 스마트폰과 소셜 미디어, 인터넷이 청소년 정신 건강 위기를 초래하고 있다는 충격적인 주장을 내놓는다.","조너선 하이트 (지은이), 이충호 (옮긴이)"
9791192421353,눔 마인드셋 - 심리학과 작은 목표로 건강 습관을 바꾼다,"전세계 4,900만의 건강을 바꾼 헬스 케어 유니콘 기업, NOOM의 최초 공식 도서. 세계적인 헬스케어 유니콘 NOOM의 목표와 비전을 알고 싶다면, NOOM에서 제안하는 습관 변화와 건강 관리를 알고 싶다면, 《눔 마인드셋》을 찾아보자.","NOOM (지은이), 홍석윤 (옮긴이)"
9788934933854,흔한남매 과학 탐험대 1~3 스페셜 세트 - 전3권,"《흔한남매 과학 탐험대》 100만 부 돌파 기념, 1~3권 스페셜 세트를 출간하였다. 1~3권 본책과 교과서 연계표, 핵심 정리 노트, 흔남 캐릭터 알림장, 흔남 캐릭터 스티커, 바인더로 구성되었다.","흔한남매 (원작), 이재국, 이현진 (글), 김덕영 (그림), 흔한컴퍼니 (감수), 정현철, 김희목, 권경아, 최진수, 박준건 (기획)"
9788947549653,노화를 늦추는 보고서 - 질병과 나이에 대한 통념을 바꾼 거장의 45년 연구,노화와 질병에 관한 전 세계 최고 권위자인 하버드 심리학과 교수 엘렌 랭어가 우리의 젊음과 건강을 찾을 연구들을 담아 책으로 펴냈다. 질병 없이 건강하게 그리고 천천히 나이 들기 위해 많은 이들이 운동과 식단 등에 관심을 보인다. 랭어 교수는 이러한 방법들도 중요하지만 근본적으로 사고와 인식을 바꿔야 질병과 가속노화를 피할 수 있다고 강조한다.,"엘렌 랭어 (지은이), 신솔잎 (옮긴이)"
9788937409431,미래슈퍼 옆 환상가게,"민음의 시 323권. 『풀잎』 , 『허무집』 등의 시집을 통해 허무의 심연과 윤회적 가치관을 노래한 시인이 근래 천착해 온 테마는 ‘당고마기고모’다. ‘당고마기’는 ‘바리공주’와 더불어 한국의 대표적인 무속 신화다. 당고마기 서사의 핵심에는 잉태와 출산이 있다. 잉태하고 출산하는 과정에서 수난을 겪은 여성이 신이 되는 과정을 이야기한 신화 등 다양한 서사들이 당고마기를 중심으로 전승된다.",강은교 (지은이)
9791169812146,휘슬이 두 번 울릴 때까지,"이명애 작가는 우리 안에 숨어 있던 폭력성이 드러나는 순간을, 피구에 빗대어 그려 냈다. 가르쳐 주지 않아도 누가 나보다 약하고 강한지 기민하게 판단해 공격하는 우리의 본능을. 내가 던진 공을 맞은 친구가 느낄 아픔을 짐작하지 못하는 것은 아니다. 하지만, 그에 앞서 내가 살아남아야 한다는 생각이 필사적으로 공을 던지게 한다.",이명애 (지은이)
9788936439569,기술자들,메가 히트작 『완득이』로 전국민의 사랑을 받은 데 이어 『우아한 거짓말』 『트렁크』 등 문학성과 대중성을 두루 갖춘 작품을 잇달아 펴내며 전세대를 아우르는 독자층을 보유하고 있는 작가 김려령의 신작 『기술자들』이 출간되었다. 청소년 소설의 외피를 지닌 『샹들리에』(창비 2016)를 제외하면 처음 선보이는 본격 소설집이다.,김려령 (지은이)
9791155817544,삶이 고통일 땐 타인을 사랑하는 게 좋다 - 나를 구하는 인간관계의 과학,"공감하는 사람은 덜 공감하는 사람보다 더 행복하다. 몸과 마음의 면역 체계가 튼튼해 병에 잘 걸리지 않고, 심리적 안녕감이 높고, 더 오래 살며, 친밀한 관계 속에서 만족스러운 삶을 누린다. 눈에 보이지도 않는, 실체 없는 ‘공감’이 어떻게 이런 결과를 가져오는 걸까?","앤서니 마자렐리, 스티븐 트리지악 (지은이), 소슬기 (옮긴이)"
9791189499679,이토록 따뜻한 밥 - 밥상에 차려진 어린이 인문학,"정약용과 만난 아홉 사람과의 밥상, 그 안에서 배우는 인문학. 각 인물들의 특징이 고스란히 드러난 밥상 앞에서 각각의 화자들은 때론 자랑하듯, 때론 푸념하듯, 때론 고민하듯, 때론 기뻐죽겠다는 듯, 산해진미보다 더 맛깔난 수다를 펼친다.","김주현 (지은이), 홍선주 (그림)"
9791130655185,어린이를 위한 역사의 쓸모 인생 편 5 - 희망,누적 수강생 700만이 선택한 대한민국 1등 역사 커뮤니케이터 최태성이 집필한 《어린이를 위한 역사의 쓸모 인생 편》이 시리즈 마지막 권인 ‘희망’ 편으로 돌아왔다. 희망은 세상에 꼭 필요한 가치다. 특히 자라나는 어린이들에게 희망을 심어 주는 것은 정말 중요하다.,"최태성 (지은이), 김옥재 (그림)"
9791192936444,황당하지만 수학입니다 6 - 이 세상은 어쩌면 네모?,궁금한 건 못 참는 주인공 ‘나’는 체육 시간에 바닥에 그려진 피구 선을 보고는 ‘네모는 반으로 잘라도 네모네.’ 하고 생각하다가 세상 대부분이 네모나게 생겼음을 깨닫게 된다.,"이광연, 최향숙 (지은이), 김성연 (그림), 와이즈만 영재교육연구소 (감수)"
9791168418639,산토리니에서 보물찾기,"≪세계 도시 탐험 만화 역사상식≫ 시리즈 28권은 그리스의 산토리니에서 펼쳐진다. 보물을 찾기 위해 고군분투하는 주인공들의 흥미진진한 이야기와 더불어, 산토리니에 대한 기본 상식과 역사를 알기 쉽게 정리한 정보 페이지가 수록되어 있어 새로운 지식을 쌓을 수 있다. 또, 색칠 놀이와 알쏭달쏭 퀴즈 페이지를 실어 재미까지 높였다.","팝콘스토리 (지은이), 강경효 (그림)"
9788901282855,할머니들의 비키니 여행,"아주 할머니의 가슴에 ‘몹쓸 것’이 생겼다는 사실을 알게 된 뒤, 할머니들은 생애 첫 여름 방학을 준비한다. 그렇게 남편 몰래, 아들 몰래, 며느리 몰래 떠난 할머니들의 우정 여행! 오십 년 전 첫사랑과의 재회부터 생애 첫 비키니까지, 살날보다 살아온 날이 더 많은 할머니들과 열 살 반 초등학생의 유쾌 발랄한 여름 방학이 시작된다.","펑수화 (지은이), 도아마 (그림), 류희정 (옮긴이)"
9788976331311,"현장에서 본 한국경제 도전실록 - 부가가치세와 금융실명제에서 아시아 외환위기와 글로벌 금융위기까지, 실전경제학",한국경제 최대 격변기를 경험하고 지휘한 경제관료의 비망록으로서 실전경제학의 정수를 보여주는 책이다. 한국경제가 격동했던 40여 년간을 경제정책의 현장에서 직접 부딪쳐 체험한 저자의 열정과 고뇌가 고스란히 담겨 있다.,강만수 (지은이)
9791186151693,"아서 코난 도일, 선상 미스터리 단편 컬렉션 - 모든 파도는 비밀을 품고 있다",오늘까지도 사랑받고 있는 &lt셜록 홈즈&gt의 저자 아서 코난 도일의 선상 단편 10가지를 담은 작품이다. 선상에서 일어나는 미스터리를 다룬 6가지 이야기와 유명한 해적인 샤키 선장 모험기를 다룬 4가지 이야기로 구성되어 있다.,"남궁진 (엮은이), 아서 코난 도일 (원작)"
9791156122807,"예고된 쿠데타, 8월 종파사건",‘8월 종파사건’은 오늘날 북한의 유일 체제가 확립되는 결정적 계기가 되었다는 점이 저자의 주장이다. 즉 남북대립의 분단시대 역사에서 크나큰 분수령이 되었다는 의미이다. 북한의 기원과 현실을 파악하기 위해 ‘8월 종파사건’에 주목해야 하는 이유이다.,김재웅 (지은이)
9791170831402,조직신학 1~2 세트 - 전2권 - 전면 개정증보판,"웨인 그루뎀의 대표작 『조직신학』 전면 개정증보판은 복음주의 신학의 모든 주제를 누구나 이해하기 쉽도록 명료하게 풀어낸 성경 교리 입문서, 1994년부터 현재까지 30년 동안 전 세계 100만 독자들이 애독해 온 조직신학 교과서, 신학이 지식에만 머물지 않고 마음을 움직여 하나님을 예배하도록 이끄는 교회를 위한 안내서, 교파와 세대를 아우르고 신학자, 목회자, 평신도가 함께 읽고 적용하는 모든 그리스도인의 필독서이다.","웨인 그루뎀 (지은이), 박세혁 (옮긴이)"
9791170831426,조직신학 2 - 전면 개정증보판,"웨인 그루뎀의 대표작 『조직신학』 전면 개정증보판은 복음주의 신학의 모든 주제를 누구나 이해하기 쉽도록 명료하게 풀어낸 성경 교리 입문서, 1994년부터 현재까지 30년 동안 전 세계 100만 독자들이 애독해 온 조직신학 교과서, 신학이 지식에만 머물지 않고 마음을 움직여 하나님을 예배하도록 이끄는 교회를 위한 안내서, 교파와 세대를 아우르고 신학자, 목회자, 평신도가 함께 읽고 적용하는 모든 그리스도인의 필독서이다.","웨인 그루뎀 (지은이), 박세혁 (옮긴이)"
9791170831419,조직신학 1 - 전면 개정증보판,"웨인 그루뎀의 대표작 『조직신학』 전면 개정증보판은 복음주의 신학의 모든 주제를 누구나 이해하기 쉽도록 명료하게 풀어낸 성경 교리 입문서, 1994년부터 현재까지 30년 동안 전 세계 100만 독자들이 애독해 온 조직신학 교과서, 신학이 지식에만 머물지 않고 마음을 움직여 하나님을 예배하도록 이끄는 교회를 위한 안내서, 교파와 세대를 아우르고 신학자, 목회자, 평신도가 함께 읽고 적용하는 모든 그리스도인의 필독서이다.","웨인 그루뎀 (지은이), 박세혁 (옮긴이)"
9791141606824,도쿄도 동정탑 - 2024년 제170회 아쿠타가와상 수상작,"2024년 제170회 아쿠타가와상이 AI를 활용해 집필한 작품인 『도쿄도 동정탑』에 주어졌다. 작가 구단 리에는 수상 기자회견에서 ‘작품 일부에 생성형 AI로 만든 문장을 사용’했다고 밝혔고, 이후 일본은 물론 한국의 언론과 독자들도 관심을 보였다.","구단 리에 (지은이), 김영주 (옮긴이)"
9791164162192,에도가와 란포 기담집,본격 추리물뿐만 아니라 괴기·에로틱·그로테스크·잔학성이 강조된 작품들도 연이어 발표하며 수많은 히트작을 만들며 일본 미스터리 문학의 역사를 100년 앞당겼다는 평가를 받는 에도가와 란포. 그의 핏빛 기담은 100년이 지난 지금에도 여전히 당신에게 씻을 수 없는 공포를 가져다줄 것이다.,"에도가와 란포 (지은이), 김은희 (옮긴이)"
9788955827699,빨간 점,"사계절그림책상 대상 《내마음 ㅅㅅㅎ》 김지영 작가의 새 그림책이다. 빨강 별색과 파랑, 이렇게 두 가지 색만을 사용하여 아이의 마음속에 자리 잡은 불안감과 심리적인 압박감을 섬세하면서도 유쾌하게 그려냈다.",김지영 (지은이)
9788934917847,곤충은 남의 밥상을 넘보지 않는다 - 손톱만 한 작은 짐승과 30년간 한솥밥 먹은 곤충학자의 에세이,"꽃이 좋아 꽃구경하러 다니다 그만 꽃 속에 사는 곤충에 홀려 나이 마흔에 곤충학자의 길을 걷기 시작한 정부희 박사. 그가 겪었던 진솔한 삶의 에피소드와 소탈한 단상, 그리고 경이롭고도 고달픈 곤충의 생을 들여다보는 매혹적인 에세이다.",정부희 (지은이)
9791190635172,위대한 정원사 - 정원에 헌신한 40인의 가드닝 수업,식물을 향한 열정이 누구보다 뜨거웠다는 점이다. “나무를 조금 심어 보고 싶다는” 소박한 마음에서 가드닝을 시작하여 많은 이들에게 영감과 안식을 주는 정원을 일군 위대한 정원사 40인의 삶과 지혜를 만나 본다.,"매튜 빅스 (지은이), 고은주 (옮긴이)"
9791141600167,가장 파란 눈,"흑인 여성 최초로 노벨문학상을 수상한 토니 모리슨의 데뷔작. 작가의 고향이기도 한 로레인을 배경으로, 파란 눈을 가지면 끔찍한 현실이 뒤바뀔 것이라고 믿은 흑인 소녀의 비극을 다룬 소설이다. 차별과 빈곤, 폭력이 대물림되는 흑인 사회의 슬픈 연대기가 어린아이들의 순수함과 대비되어 더욱 강렬하게 그려진다.","토니 모리슨 (지은이), 정소영 (옮긴이)"
9791198807205,어제저녁,"어느 겨울 저녁, 발랄한 얼룩말의 외출로 시작해 사라진 양말 한 짝으로 이어지는 ‘유쾌한 아파트’ 주민들의 작은 이야기를 옴니버스 형식으로 엮어 낸 독특하고 정성스러운 백희나 그림책이다.",백희나 (지은이)
9788904168873,더 알고 싶은 하나님 - 성경을 통해 직접 나타내신 하나님에 관한 15가지,"하나님은 평생에 걸쳐 탐구해도 늘 새롭고 놀라운, 그리스도인의 영원한 묵상 주제다. 그러나 많은 그리스도인이 겉핥기로만 하나님을 알고, 깊이 알지 못한다. 그래서 저자는 “하나님은 어떤 분이신가?”라는 질문을 던지며, 성경에서 하나님이 직접 나타내신 모습들을 통해 비공유적 속성 8개와 공유적 속성 7개로 하나님이 어떤 분이신지 설명한다.","브라이언 A. 러셀 (지은이), 김태곤 (옮긴이)"
9788964947074,자동차 엠블럼 사전 - 위대한 영감과 테크놀로지로 탄생한 전설의 명차 브랜드 라이브러리,"벤츠, BMW, 아우디, 폭스바겐, 포르쉐, 현대, 기아, 토요타, 혼다 등 20여 개 브랜드의 엠블럼에 담긴 흥미진진한 이야기와 함께 자동차 역사와 문화를 풀어낸다. 마니아는 물론 자동차에 관심 있는 일반인도 쉽게 읽을 수 있도록 구성했으며, 풍부한 사진 자료와 함께 자동차 엠블럼의 변천을 한눈에 살펴볼 수 있다.","김태진, 임유신 (지은이)"
9791198563248,"당신은 화성으로 떠날 수 없다 - 생명체, 우주여행, 행성 식민지를 둘러싼 과학의 유감","‘우주로의 이주’라는 인류의 꿈과 그 꿈이 직면할 현실적인 한계들을 과학적 관점에서 탐구한 책이다. 이탈리아의 저명한 천체물리학자 아메데오 발비(Amedeo Balbi)는 최근의 우주 탐사 열풍이 과학적인 진보만큼이나 인간의 미래에 대한 낭만적인 꿈과 연결되어 있음을 지적하며, 이러한 꿈이 현실의 기술적, 생물학적, 그리고 윤리적 문제들과 충돌할 때 우리가 어떤 어려움에 처하게 될지 살펴본다.","아메데오 발비 (지은이), 장윤주 (옮긴이), 황호성 (감수)"
9788904141555,"5가지 사랑의 언어 (200쇄 기념 리커버 에디션) - 당신은 지금, 사랑하는 사람과 소통하고 있습니까?",2001년 출간 후 지금까지 꾸준히 사랑받고 있는 스테디셀러다. 저명한 기독교 상담가이며 결혼 생활 세미나 인도자로 40여년 이상 부부 상담 사역을 해오는 게리 채프먼 박사는 많은 부부들의 실례를 들어가며 사랑의 언어에 대해 이야기한다.,"게리 채프먼 (지은이), 장동숙, 황을호 (옮긴이)"
9791156167808,10대 집중력 수업 - 똑똑한데 산만한 내 아이 집중력 키우는 10가지 로드맵,세계적 신경심리학자인 리처드 규어 박사와 저명한 교육심리학자인 펙 도슨 박사가 30년이 넘는 임상 경험을 바탕으로 쓴 &lt;10대 집중력 수업&gt;이 출간되었다. 이 책은 10년 동안 60만 부가 넘게 팔리며 오랫동안 아마존 베스트셀러의 자리를 지켜왔다.,"리처드 규어, 펙 도슨, 콜린 규어 (지은이), 정보경 (옮긴이)"
9791197412394,"당신이 보지 못한 한국전쟁, 삐라 심리전",뉴스타파함께재단 출판 사업부인 ‘도서출판 뉴스타파'는 2024년 7월 27일 한국전쟁 정전협정 71주년을 맞아 &lt당신이 보지 못한 한국전쟁 삐라심리전&gt을 출간한다. 이 기록집은 도서출판 뉴스타파가 연작으로 기획한 &lt당신이 보지 못한 한국전쟁&gt 시리즈 2번째 출판물이다.,"전갑생, 김용진, 최윤원 (지은이)"
9791191484243,우산을 든 투자자 - 위기를 기회로 만드는 투자자는 무엇이 다른가?,"마크 스피츠나겔이 “리스크는 낮추고 수익률은 높이는 투자법”을 체계적으로 사유한 과정과 결론이 담겨 있다. 저자는 투자의 일선에서 객장 트레이더와 프랍 트레이더로 활약했던 현장 전문가이자, 현재는 유수의 경제지와 투자자들이 주목하는 펀드의 설립자 겸 최고투자책임자다.","마크 스피츠나겔 (지은이), 김경민 (옮긴이), 송종은 (감수)"
9791139717969,바빌론 부자들의 돈 버는 지혜 - 부의 본질을 꿰뚫는 7가지 비결과 통찰 질문 152,"누구나 부자가 되고 싶어 하지만, 정작 그 방법을 아는 사람은 많지 않다. 고대 바빌론의 현자들은 이미 부를 얻는 비결을 알고 있었다. 그들의 지혜를 담은 『바빌론 부자들의 돈 버는 지혜』는 시대를 초월한 부의 원칙을 명쾌하게 제시한다.","조지 S. 클레이슨 (지은이), 이선주 (옮긴이)"
